Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,EXP,Age,Experience,Designations,Cognitive Test Scores
220000,2013-08-01,2015-01-12,software test engineer,Bangalore,f,1991-09-18,70.0,state,2007,67.0,state,2,UG,CS,72.89,0,North_Zone.,2013,42.285714285714285,53.459119496855344,47.77777777777778,0.144789889482462,325,-1,284,-1,-1,-1,-1,0.4155,0.3789,1.0859,0.2727,0.2889,529 days,8517 days,1.4,engineer,47.8408705201158
250000,2013-11-01,,.net developer,Pune,f,1990-09-09,85.67,state,2007,75.67,state,2,UG,CS,66.67,0,Other_Zone,2011,53.02857142857143,59.74842767295598,49.44444444444444,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.51,0.1888,-0.344,0.0623,0.3444,,NaT,,developer,54.07381451532395
350000,2013-08-01,,software developer,Noida,m,1990-05-01,79.5,state,2007,77.8,state,2,UG,CS,69.88,0,North_Zone.,2012,61.142857142857146,50.81761006289308,59.44444444444444,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,-0.0537,-0.5253,0.8183,,NaT,,developer,57.134970550064885
120000,2013-05-01,,quality assurance tester,chennai,m,1989-02-25,64.0,state,2007,71.0,state,2,PG,CS,68.0,0,South_Zone.,2013,46.285714285714285,63.522012578616355,48.888888888888886,0.622642915849938,365,-1,407,-1,-1,-1,-1,1.4208,-0.6201,0.4711,-2.0092,-1.4356,,NaT,,others,52.89887191773985
185000,2011-10-01,2015-01-12,junior research fellow,Chennai,m,1989-05-29,94.0,state,2006,83.0,state,2,UG,EC,69.0,0,South_Zone.,2010,56.57142857142857,57.23270440251572,55.0,0.229481754911755,415,266,-1,-1,-1,-1,-1,-0.7264,-0.5913,1.9782,-0.0552,1.2923,1199 days,9359 days,3.3,others,56.268044324648095
150000,2014-05-01,2015-01-12,desktop support technician,Noida,m,1989-07-17,73.2,cbse,2007,74.6,cbse,2,UG,CS,76.75,0,Other_Zone,2011,51.42857142857143,70.44025157232704,52.22222222222222,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.5591,-0.6201,-0.4511,-0.4879,0.2889,256 days,9310 days,0.7,others,58.030348407706896
220000,2014-08-01,,junior engineer,Noida ,f,1992-10-31,62.6,icse,2010,68.04,icse,2,UG,CS,71.1,0,North_Zone.,2014,62.285714285714285,62.264150943396224,46.111111111111114,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.3027,0.7119,-1.6807,-0.1076,0.8637,,NaT,,engineer,56.88699211340721
120000,2014-08-01,,java software engineer,Pune,m,1988-08-12,65.41,state,2008,77.81,state,2,PG,CS,74.32,0,Other_Zone,2014,41.142857142857146,51.57232704402516,42.77777777777778,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.159,-0.4536,0.4711,0.5262,-0.0943,,NaT,,engineer,45.164320654886694
240000,2014-08-01,2015-01-12,software developer,Hyderabad,f,1992-09-12,82.0,cbse,2010,83.3,state,2,UG,CS,76.97,1,South_Zone.,2014,62.285714285714285,56.60377358490566,58.888888888888886,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.99,1.2114,0.7785,0.3995,0.6721,164 days,8157 days,0.4,developer,59.25945891983628
325000,2014-02-01,2015-01-12,systems engineer,Mangalore,f,1991-07-14,90.0,state,2009,89.26,state,2,UG,EC,71.0,0,South_Zone.,2013,69.14285714285714,68.55345911949685,65.0,0.783303536670298,-1,388,-1,-1,-1,388,-1,0.8463,0.3789,1.0859,-1.7556,-0.0943,345 days,8583 days,0.9,engineer,67.565438754118
305000,2013-04-01,2015-01-12,assistant manager,New Delhi,m,1989-11-19,83.2,cbse,2007,61.4,cbse,2,UG,other,58.0,0,South_Zone.,2012,58.857142857142854,55.9748427672956,62.77777777777778,0.206710618336758,-1,-1,-1,313,-1,-1,-1,-1.1901,0.6568,0.2366,-0.2902,-0.2875,651 days,9185 days,1.8,manager,59.20325446740541
360000,2013-09-01,2015-01-12,assistant system engineer,-1,m,1991-06-23,80.0,state,2008,63.83,state,2,UG,CS,76.44,0,Other_Zone,2013,57.142857142857146,69.81132075471699,52.22222222222222,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.4173,0.8128,-1.5051,0.0623,-0.5245,498 days,8604 days,1.4,engineer,59.72546670659879
145000,2013-11-01,,software developer,Pune,m,1988-04-01,57.5,state,2004,68.8,state,2,PG,CS,67.8,0,North_Zone.,2012,40.57142857142857,33.333333333333336,51.666666666666664,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.3555,-0.9033,-1.0697,0.5323,-1.3934,,NaT,,developer,41.85714285714286
400000,2013-05-01,,cnc programmer,-1,m,1990-08-11,72.0,cbse,2007,73.6,cbse,2,UG,other,72.19,0,South_Zone.,2012,46.17142857142857,62.264150943396224,61.55555555555556,0.755375120895548,-1,-1,-1,446,-1,-1,-1,-0.2628,0.6568,-1.6502,-1.1128,0.5024,,NaT,,others,56.66371169012678
325000,2015-02-01,2015-01-12,system engineer,Mysore,m,1993-03-10,91.62,state,2010,74.71,state,2,UG,CS,72.9,1,Other_Zone,2014,69.14285714285714,61.0062893081761,72.77777777777777,0.622642915849938,465,-1,407,-1,-1,-1,-1,0.4155,0.7119,0.4711,-1.2486,0.6721,-20 days,7978 days,-0.1,engineer,67.64230807627034
490000,2012-06-01,,programmer,Chennai,m,1990-08-28,88.16,state,2008,92.5,state,2,UG,CS,61.2,0,South_Zone.,2012,56.57142857142857,72.32704402515724,69.44444444444444,0.98374996654107,635,-1,-1,-1,-1,-1,-1,1.4374,1.9048,0.9623,0.4442,0.5024,,NaT,,others,66.11430568034342
240000,2013-09-01,2015-01-12,hr generalist,New Delhi,m,1989-07-20,65.5,state,2007,66.0,state,2,UG,CS,68.58,0,North_Zone.,2011,77.14285714285714,72.95597484276729,57.22222222222222,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,-0.2871,-0.2974,-0.1076,-0.4776,498 days,9307 days,1.4,others,69.10701806928222
150000,2012-08-01,,software developer,Lucknow,m,1990-09-12,79.0,state,2007,83.4,state,2,UG,CS,73.3,0,North_Zone.,2012,48.57142857142857,64.77987421383648,66.11111111111111,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.4374,0.9688,0.8171,0.4442,0.9763,,NaT,,developer,59.820804632125395
325000,2014-07-01,2015-01-12,systems engineer,Hyderabad,m,1992-08-22,88.4,cbse,2010,61.8,cbse,1,UG,EC,75.5,1,Other_Zone,2014,54.285714285714285,52.20125786163522,46.111111111111114,0.758379883023504,-1,324,-1,-1,473,-1,-1,-0.8772,1.5444,1.2396,-1.1218,1.247,195 days,8178 days,0.5,engineer,50.8660277528202
75000,2014-09-01,2015-01-12,trainee software engineer,Lucknow,m,1992-06-27,82.4,icse,2010,81.2,icse,2,UG,CS,69.0,0,North_Zone.,2014,61.142857142857146,59.119496855345915,65.0,0.622642915849938,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273,133 days,8234 days,0.4,engineer,61.75411799940102
375000,2013-04-01,2015-01-12,software engineer,hyderabad,f,1990-07-31,83.0,state,2008,82.0,state,2,UG,CS,73.5,0,Other_Zone,2012,55.42857142857143,58.490566037735846,62.77777777777778,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-2.4266,-1.0593,-2.0856,-0.4078,-1.2354,651 days,8931 days,1.8,engineer,58.89897174802835
150000,2014-02-01,,mechanical design engineer,Kolkata,f,1989-04-17,72.5,state,2007,53.2,state,2,UG,other,68.0,1,Other_Zone,2013,58.285714285714285,62.264150943396224,45.0,0.829584599793067,-1,-1,-1,469,-1,-1,-1,0.1282,-0.4536,0.3174,0.9066,-0.0943,,NaT,,engineer,55.1832884097035
450000,2014-06-01,2015-01-12,software developer,-1,m,1992-08-31,93.0,state,2010,94.0,state,2,UG,CS,80.0,1,South_Zone.,2014,60.0,59.119496855345915,63.333333333333336,0.978799292641428,525,-1,561,-1,-1,-1,-1,0.4155,-0.7866,-0.2974,0.9066,-0.2859,225 days,8169 days,0.6,developer,60.81761006289309
180000,2015-02-01,,test engineer,bangalore,f,1992-12-06,92.32,state,2010,84.5,state,2,UG,EC,83.0,0,South_Zone.,2014,57.142857142857146,47.16981132075472,34.44444444444444,0.493596387301038,375,324,376,-1,-1,-1,-1,1.7081,1.2114,0.1637,-1.1218,1.247,,NaT,,engineer,46.25237096935211
375000,2014-05-01,,application developer,Chennai,m,1993-06-25,92.0,state,2010,90.0,state,2,UG,CS,75.0,0,South_Zone.,2014,61.142857142857146,79.24528301886792,57.22222222222222,0.911395278391328,505,-1,500,-1,-1,-1,-1,1.5644,-0.4536,1.3933,-2.643,1.247,,NaT,,developer,65.8701207946491
325000,2013-05-01,2015-01-12,software developer,KOLKATA,m,1990-03-21,87.0,cbse,2008,73.0,cbse,2,UG,CS,75.0,0,Other_Zone,2012,78.28571428571429,49.685534591194966,51.55555555555556,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.3447,0.0328,-0.4891,0.2973,0.0284,621 days,9063 days,1.7,developer,59.842268144154936
180000,2014-10-01,2015-01-12,software engineer,Noida,f,1994-09-10,74.0,state,2010,78.0,state,2,UG,CS,75.0,0,North_Zone.,2014,47.42857142857143,68.55345911949685,56.666666666666664,0.486747008438193,335,-1,376,-1,-1,-1,-1,1.2772,1.2114,0.01,-1.1218,0.4805,103 days,7429 days,0.3,engineer,57.549565738244986
500000,2012-01-01,2015-01-12,senior systems engineer,Pune,f,1990-10-25,77.0,icse,2008,73.67,icse,2,UG,CS,79.0,0,North_Zone.,2012,66.85714285714286,78.61635220125787,61.666666666666664,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.0464,0.8128,-1.3599,-0.17277,0.1864,1107 days,8845 days,3.0,others,69.04672057502246
180000,2013-02-01,2015-01-12,java developer,-1,m,1991-09-27,79.0,state,2009,69.0,state,2,UG,CS,62.0,1,South_Zone.,2013,57.142857142857146,59.74842767295598,42.77777777777778,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-0.8772,0.5454,1.8543,2.6814,-1.0524,710 days,8508 days,1.9,developer,53.2230208645303
160000,2014-08-01,2015-01-12,android developer,New Delhi,m,1990-09-15,87.6,state,2008,86.4,state,2,UG,CS,73.12,0,Other_Zone,2012,37.142857142857146,40.880503144654085,45.0,0.21678548596901,325,-1,-1,-1,-1,-1,-1,-1.9629,-0.0842,-0.598,1.00233,-0.2875,164 days,8885 days,0.4,developer,41.00778676250374
300000,2014-05-01,,software engineer,chennai,m,1991-01-12,68.0,cbse,2009,72.0,cbse,2,UG,CS,70.0,1,South_Zone.,2013,50.285714285714285,53.459119496855344,46.111111111111114,0.622642915849938,455,-1,407,-1,-1,-1,-1,-0.5899,-0.6201,0.1637,0.1459,-0.6692,,NaT,,engineer,49.951981631226914
200000,2011-12-01,,business analyst,New Delhi,m,1989-03-22,84.2,cbse,2006,78.2,cbse,2,UG,EC,72.52,0,North_Zone.,2011,76.0,72.32704402515724,71.66666666666667,0.824666400671332,-1,400,-1,-1,-1,526,-1,1.1283,1.1248,-0.0537,-1.1128,-0.1295,,NaT,,analyst,73.33123689727465
180000,2013-08-01,2015-01-12,engineer,-1,m,1991-05-05,69.83,state,2008,53.85,state,2,UG,CS,66.88,1,Other_Zone,2013,51.42857142857143,51.57232704402516,44.44444444444444,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-0.159,0.0459,0.01,0.2727,0.4805,529 days,8653 days,1.4,engineer,49.14844763901368
100000,2012-10-01,,financial analyst,Pune,f,1991-09-30,82.6,cbse,2008,71.6,cbse,2,UG,other,55.6,1,Other_Zone,2012,70.28571428571429,72.32704402515724,78.33333333333333,-1.0,-1,-1,-1,-1,-1,-1,-1,0.99,-0.6201,0.3174,1.5404,-0.8608,,NaT,,analyst,73.64869721473495
370000,2013-09-01,2015-01-12,quality assurance engineer,Navi Mumbai,m,1991-03-20,91.6,cbse,2009,86.6,cbse,2,UG,EC,72.0,0,South_Zone.,2013,79.42857142857143,65.40880503144655,75.55555555555556,0.824666400671332,-1,400,-1,-1,-1,366,-1,0.0464,1.5928,-0.6343,-1.671,0.0284,498 days,8699 days,1.4,engineer,73.46431067185785
200000,2014-06-01,2015-01-12,ios developer,-1,m,1991-07-13,70.0,state,2008,70.0,state,2,PG,CS,69.0,0,North_Zone.,2014,43.42857142857143,74.84276729559748,57.22222222222222,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-1.4517,-0.1206,0.9322,-0.1076,-1.0524,225 days,8584 days,0.6,developer,58.49785364879705
250000,2013-06-01,,technical support engineer,Noida,f,1989-10-04,87.4,cbse,2008,79.0,cbse,2,UG,EC,78.7,0,North_Zone.,2013,67.42857142857143,79.24528301886792,83.33333333333333,0.376059586651545,305,300,-1,446,633,-1,-1,0.5591,0.3789,0.3174,-1.1218,-1.4356,,NaT,,engineer,76.6690625935909
305000,2014-06-01,,software engineer,Mumbai,m,1991-06-25,74.0,icse,2009,78.0,icse,2,UG,CS,72.0,0,North_Zone.,2014,83.42857142857143,77.9874213836478,72.22222222222223,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.3027,1.3779,1.0859,0.0192,0.4805,,NaT,,engineer,77.8794050114805
200000,2013-04-01,,network engineer,Bhopal,m,1992-06-02,75.0,cbse,2009,70.0,cbse,2,UG,CS,72.0,0,Other_Zone,2013,56.57142857142857,76.1006289308176,60.55555555555556,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.6491,0.5008,0.5269,0.53233,0.6603,,NaT,,engineer,64.40920435260058
300000,2013-05-01,2015-01-12,software test engineer,-1,m,1990-04-01,86.0,cbse,2007,85.2,cbse,2,UG,CS,68.2,0,North_Zone.,2012,66.28571428571429,69.81132075471699,78.33333333333333,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.9737,1.1248,-0.344,-1.3478,0.7788,621 days,9052 days,1.7,engineer,71.47678945792154
325000,2015-02-01,2015-01-12,systems engineer,chennai,f,1992-09-08,86.8,cbse,2010,78.6,cbse,2,UG,EC,77.4,0,Other_Zone,2014,65.14285714285714,61.0062893081761,39.44444444444444,0.493596387301038,495,324,-1,-1,-1,-1,-1,0.99,1.5444,-0.6048,-0.4879,0.4805,-20 days,8161 days,-0.1,engineer,55.197863631825896
390000,2010-10-01,,senior software engineer,Bhubaneswar,m,1988-03-31,85.2,icse,2006,79.4,icse,2,UG,CS,70.0,0,North_Zone.,2010,66.85714285714286,74.84276729559748,63.888888888888886,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,-0.1988,-0.4078,-0.7615,,NaT,,others,68.52959968054307
530000,2010-08-01,,software engineer,Bangalore,f,1988-12-27,69.92,state,2006,65.54,state,2,UG,CS,57.66,1,South_Zone.,2010,54.285714285714285,47.16981132075472,46.111111111111114,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-1.1901,1.1248,1.3977,0.1798,0.1864,,NaT,,engineer,49.18887890586004
360000,2013-05-01,2015-01-12,network engineer,New Delhi,m,1991-07-15,54.5,state,2008,57.5,cbse,2,UG,EC,60.0,0,North_Zone.,2012,42.857142857142854,43.39622641509434,39.44444444444444,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-0.1082,0.2668,1.1437,1.2374,-0.2875,621 days,8582 days,1.7,engineer,41.899271238893874
240000,2013-11-01,,software test engineer,Pune,f,1989-11-08,75.0,state,2007,64.0,cbse,2,PG,CS,64.0,1,Other_Zone,2013,71.42857142857143,55.9748427672956,42.77777777777778,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-2.272,-0.4353,-0.6343,1.7074,-1.2354,,NaT,,engineer,56.72706399121494
305000,2014-09-01,2015-01-12,associate software engineer,Bangalore,f,1992-11-06,90.0,state,2010,90.0,state,2,UG,other,74.36,0,South_Zone.,2014,68.0,62.264150943396224,56.666666666666664,0.79293627759454,315,-1,-1,-1,484,-1,-1,1.2772,1.5444,2.1617,-0.1076,0.8637,133 days,8102 days,0.4,engineer,62.31027253668763
300000,2014-09-01,2015-01-12,software engineer,Gurgaon,m,1992-09-29,85.8,cbse,2010,83.0,cbse,1,UG,EC,91.0,0,Other_Zone,2014,63.42857142857143,68.55345911949685,65.55555555555556,0.649389714846691,655,356,-1,-1,-1,-1,-1,-0.159,0.5454,0.4711,-1.1218,-0.6692,133 days,8140 days,0.4,engineer,65.84586203454127
310000,2014-11-01,,system engineer,Mysore,m,1992-01-09,69.0,cbse,2010,69.0,cbse,2,UG,EC,71.0,0,South_Zone.,2014,58.285714285714285,59.74842767295598,44.44444444444444,0.298769128563994,465,-1,-1,-1,356,-1,-1,1.1336,1.0449,0.7785,-2.3895,-0.2859,,NaT,,engineer,54.15952880103824
60000,2014-05-01,2015-01-12,web developer,Howrah,m,1990-09-21,73.0,cbse,2008,76.0,cbse,2,UG,CS,74.0,1,Other_Zone,2013,53.142857142857146,71.69811320754717,46.111111111111114,0.356536487724475,575,-1,346,-1,-1,-1,-1,-1.5953,-0.1206,0.3174,0.2727,-1.4356,256 days,8879 days,0.7,developer,56.984027153838475
330000,2014-03-01,2015-01-12,software engineer,Chennai,m,1992-03-24,85.3,state,2009,92.2,state,2,UG,EC,70.24,0,South_Zone.,2013,68.0,86.79245283018868,51.666666666666664,-1.0,465,-1,346,-1,-1,-1,-1,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,317 days,8329 days,0.9,engineer,68.81970649895179
325000,2011-01-01,,maintenance engineer,New Delhi,m,1988-04-25,58.0,state,2005,60.0,cbse,2,UG,EC,66.0,0,North_Zone.,2011,39.42857142857143,42.138364779874216,49.44444444444444,0.229481754911755,-1,266,-1,-1,-1,420,-1,-0.9969,-0.2793,0.8171,1.50173,0.3444,,NaT,,engineer,43.67046021763003
145000,2014-09-01,2015-01-12,test engineer,New Delhi,m,1991-10-20,53.0,state,2008,62.0,state,2,UG,EC,69.0,0,North_Zone.,2014,57.142857142857146,45.283018867924525,36.666666666666664,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-0.159,-0.1206,0.4711,0.7798,0.6721,133 days,8485 days,0.4,engineer,46.36418089248278
305000,2014-05-01,,it recruiter,BHUBANESWAR,m,1992-12-23,85.5,icse,2010,58.2,cbse,2,UG,EC,63.2,0,Other_Zone,2014,61.142857142857146,42.76729559748428,42.22222222222222,0.299597296248525,405,-1,-1,-1,-1,-1,-1,-0.159,0.3789,0.9322,-0.995,0.0973,,NaT,,others,48.71079165418788
320000,2011-03-01,2015-01-12,electrical project engineer,Indore,m,1985-09-16,52.5,state,2004,51.6,cbse,1,UG,EC,66.66,1,Other_Zone,2010,54.285714285714285,55.9748427672956,65.0,0.538386892985096,405,333,-1,-1,-1,-1,-1,-0.5719,0.3448,-0.0537,1.3549,1.1343,1413 days,10710 days,3.9,engineer,58.42018568433662
140000,2014-07-01,,entry level management trainee,Hyderabad,m,1993-01-12,88.66,state,2010,87.5,state,2,UG,CS,77.0,1,South_Zone.,2014,49.142857142857146,48.42767295597484,41.111111111111114,0.144789889482462,485,-1,284,-1,-1,-1,-1,0.4155,0.0459,-0.9122,-0.995,0.2889,,NaT,,trainee,46.227213736647705
175000,2014-06-01,2015-01-12,technical support engineer,Chennai,m,1992-12-19,85.0,cbse,2009,67.8,cbse,2,UG,EC,59.0,0,Other_Zone,2014,58.285714285714285,62.893081761006286,50.55555555555556,0.649389714846691,-1,356,407,-1,-1,-1,-1,1.1336,0.0459,0.6248,-1.6289,1.4386,225 days,8059 days,0.6,engineer,57.24478386742538
330000,2013-01-01,2015-01-12,it engineer,Hyderabad,m,1990-10-09,74.6,state,2008,80.8,state,2,UG,CS,63.8,1,South_Zone.,2012,41.714285714285715,48.42767295597484,46.111111111111114,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-1.9243,0.1888,0.3817,0.973,0.3444,741 days,8861 days,2.0,engineer,45.41768992712389
95000,2014-04-01,,software developer,Faridabad,m,1992-10-03,72.0,state,2010,56.0,cbse,2,UG,CS,63.0,0,North_Zone.,2014,35.42857142857143,30.81761006289308,39.44444444444444,0.23780283983757,375,-1,315,-1,-1,-1,-1,-0.7335,-2.9511,-0.9122,-0.3612,-5.8428,,NaT,,developer,35.23020864530299
300000,2014-07-01,2015-01-12,project engineer,Pune,m,1992-11-29,87.0,cbse,2010,84.0,cbse,1,UG,EC,75.0,0,North_Zone.,2014,62.285714285714285,61.0062893081761,60.55555555555556,0.338786347219528,-1,292,-1,-1,-1,366,-1,0.1282,0.2124,-1.527,1.0333,-0.0943,195 days,8079 days,0.5,engineer,61.28251971648198
325000,2014-02-01,,system engineer trainee,Mysore,m,1989-07-26,73.0,state,2008,61.0,state,2,UG,EC,72.0,1,Other_Zone,2013,63.42857142857143,62.264150943396224,63.888888888888886,0.124502074009537,285,233,-1,-1,-1,-1,-1,-0.7335,0.0459,-0.2974,-0.3612,-0.0943,,NaT,,engineer,63.19387042028551
105000,2014-10-01,2015-01-12,java developer,Bangalore,m,1990-10-09,66.5,state,2007,68.77,state,2,PG,CS,77.04,0,North_Zone.,2014,49.142857142857146,71.69811320754717,52.22222222222222,0.356536487724475,635,-1,346,-1,-1,-1,-1,-0.1982,0.1125,0.6388,1.4136,1.6302,103 days,8861 days,0.3,developer,57.68773085754217
400000,2011-08-01,2015-01-12,quality assurance test engineer,Bangalore,f,1987-11-09,73.0,cbse,2005,71.3,cbse,2,PG,CS,79.7,1,Other_Zone,2011,62.285714285714285,83.64779874213836,48.333333333333336,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-1.4992,1.1248,-1.2148,0.1798,0.6603,1260 days,9926 days,3.5,engineer,64.75561545372865
380000,2013-08-01,2015-01-12,assistant system engineer,Thane,m,1991-08-17,84.3,state,2009,86.5,cbse,2,UG,EC,68.87,0,Other_Zone,2013,66.28571428571429,72.95597484276729,62.22222222222222,0.229481754911755,425,266,-1,-1,-1,286,-1,-1.0355,0.6568,0.8171,0.8848,0.4234,529 days,8549 days,1.4,engineer,67.15463711690127
180000,2012-07-01,,management trainee,Gurgaon,m,1989-10-26,77.6,cbse,2007,77.8,cbse,2,UG,CS,72.0,0,North_Zone.,2012,63.42857142857143,77.9874213836478,83.33333333333333,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.0696,1.2808,-0.1988,-0.2609,0.3444,,NaT,,trainee,74.91644204851752
75000,2010-10-01,,product engineer,Trichur,f,1989-05-18,92.0,state,2007,86.29,cbse,2,UG,EC,77.14,0,South_Zone.,2010,55.42857142857143,59.74842767295598,55.0,0.910770164246022,445,433,-1,-1,-1,-1,-1,-0.4173,1.5928,-0.9245,0.6498,0.3444,,NaT,,engineer,56.7256663671758
335000,2015-02-01,,programmer analyst trainee,Chennai,m,1992-06-26,92.4,icse,2010,88.75,icse,2,UG,CS,87.8,1,Other_Zone,2014,65.14285714285714,55.9748427672956,53.888888888888886,0.486747008438193,545,-1,376,-1,-1,-1,-1,0.1282,-0.2871,1.0859,-0.4879,-0.6692,,NaT,,trainee,58.33552959968054
180000,2014-03-01,2015-01-12,technical support engineer,Gurgaon ,m,1993-06-23,54.6,state,2010,49.6,state,2,UG,EC,61.38,0,North_Zone.,2014,38.285714285714285,53.459119496855344,68.88888888888889,0.783303536670298,-1,388,-1,-1,-1,324,-1,0.7027,-0.6201,-1.0659,0.653,-0.6692,317 days,7873 days,0.9,engineer,53.5445742238195
180000,2015-01-01,,java developer,Mysore,m,1990-08-08,87.0,state,2010,71.0,state,2,UG,CS,68.0,0,Other_Zone,2014,58.285714285714285,62.264150943396224,38.333333333333336,0.842248322257836,445,-1,469,-1,-1,-1,-1,1.5644,1.5444,1.3933,-1.3753,1.0554,,NaT,,developer,52.961066187481286
345000,2014-03-01,2015-01-12,sap mm consultant,Bangalore,f,1992-08-22,73.8,cbse,2009,92.9,state,2,UG,other,71.9,1,South_Zone.,2013,62.285714285714285,65.40880503144655,60.55555555555556,0.206710618336758,325,-1,-1,313,-1,-1,-1,0.5591,1.0449,1.2396,-0.8682,0.0973,317 days,8178 days,0.9,consultant,62.75002495757213
180000,2015-03-01,,asp.net developer,New Delhi,m,1993-05-29,67.0,state,2010,50.0,state,2,PG,CS,55.0,0,North_Zone.,2015,38.285714285714285,48.42767295597484,38.333333333333336,0.356536487724475,265,-1,346,-1,-1,-1,-1,0.1282,0.2124,0.7785,0.653,0.8637,,NaT,,developer,41.682240191674154
200000,2011-10-01,,design engineer,Ambala,m,1990-05-16,65.0,icse,2007,69.0,cbse,2,UG,EC,67.4,0,North_Zone.,2011,47.42857142857143,64.77987421383648,67.22222222222223,0.376059586651545,365,300,-1,-1,-1,-1,-1,-2.272,-1.2153,0.0914,1.0024,-0.2875,,NaT,,engineer,59.81022262154338
315000,2015-03-01,2015-01-12,associate engineer,Chennai,m,1992-09-02,73.4,state,2010,74.4,state,2,UG,CS,61.2,1,South_Zone.,2014,74.28571428571429,55.34591194968554,49.44444444444444,0.486747008438193,375,-1,376,-1,-1,-1,-1,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,-48 days,8167 days,-0.1,engineer,59.69202355994809
405000,2012-10-01,,software engineer,Bangalore,f,1990-11-04,68.3,state,2008,82.0,state,2,UG,CS,73.74,0,North_Zone.,2012,70.28571428571429,56.60377358490566,53.888888888888886,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.7852,1.4368,-0.0537,0.3561,0.3444,,NaT,,engineer,60.25945891983628
240000,2014-04-01,2015-01-12,software engineer,Mumbai,m,1991-07-26,62.0,state,2008,60.2,state,2,UG,CS,68.3,0,Other_Zone,2013,57.142857142857146,72.95597484276729,42.22222222222222,0.486747008438193,485,-1,376,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-1.3753,0.2889,286 days,8571 days,0.8,engineer,57.440351402615555
210000,2013-12-01,2015-01-12,software developer,-1,f,1990-08-12,70.0,icse,2008,70.0,icse,2,UG,CS,72.0,0,North_Zone.,2012,70.28571428571429,55.9748427672956,56.111111111111114,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.9629,0.1498,-0.7068,0.0623,0.0284,407 days,8919 days,1.1,developer,60.790556054707
550000,2013-07-01,,oracle dba,Hyderabad,f,1991-10-31,92.2,state,2009,94.3,state,1,UG,other,88.1,1,South_Zone.,2013,75.42857142857143,59.119496855345915,90.0,0.945134855960355,375,-1,-1,526,-1,-1,-1,1.7081,0.3789,0.7785,-0.4879,0.4805,,NaT,,others,74.84935609463912
490000,2007-07-01,2015-01-12,senior engineer,Bangalore,m,1989-10-30,83.2,state,2007,77.33,state,2,UG,EC,75.67,1,South_Zone.,2011,74.85714285714286,52.20125786163522,53.888888888888886,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.344,-1.4653,-0.6035,2752 days,9205 days,7.5,others,60.31576320255565
400000,2014-04-01,,it support specialist,Pune,f,1992-03-14,78.61,state,2009,76.33,cbse,2,UG,CS,63.0,0,Other_Zone,2013,55.42857142857143,59.74842767295598,49.44444444444444,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.4992,-0.5523,1.1437,-0.6428,0.1864,,NaT,,others,54.87381451532395
450000,2010-11-01,,software test engineer,Bangalore,m,1988-12-10,85.2,cbse,2005,72.4,cbse,2,UG,CS,66.13,0,North_Zone.,2010,71.42857142857143,74.84276729559748,67.22222222222223,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-2.272,-0.5913,-2.6662,0.7673,0.1864,,NaT,,engineer,71.16452031546372
